,Method,$\widehat{\beta}$
179,sample everything,0.37373737373737376
180,active (partial),0.393939393939394
181,active (shifted),0.36363636363636365
182,active (partial+cons_cv),0.37373737373737376
183,sample everything,0.38383838383838387
184,active (partial),0.38383838383838387
185,active (shifted),0.3434343434343435
186,active (partial+cons_cv),0.3535353535353536
187,sample everything,0.3434343434343435
188,active (partial),0.37373737373737376
189,active (shifted),0.33333333333333337
190,active (partial+cons_cv),0.3434343434343435
191,sample everything,0.3434343434343435
192,active (partial),0.37373737373737376
193,active (shifted),0.3434343434343435
194,active (partial+cons_cv),0.3434343434343435
195,sample everything,0.3535353535353536
196,active (partial),0.37373737373737376
197,active (shifted),0.32323232323232326
198,active (partial+cons_cv),0.33333333333333337
199,sample everything,0.32323232323232326
200,active (partial),0.38383838383838387
201,active (shifted),0.3434343434343435
202,active (partial+cons_cv),0.3434343434343435
203,sample everything,0.36363636363636365
204,active (partial),0.37373737373737376
205,active (shifted),0.33333333333333337
206,active (partial+cons_cv),0.3434343434343435
207,sample everything,0.36363636363636365
208,active (partial),0.393939393939394
209,active (shifted),0.36363636363636365
210,active (partial+cons_cv),0.4040404040404041
211,sample everything,0.42424242424242425
212,active (partial),0.38383838383838387
213,active (shifted),0.32323232323232326
214,active (partial+cons_cv),0.3434343434343435
215,sample everything,0.32323232323232326
216,active (partial),0.38383838383838387
217,active (shifted),0.31313131313131315
218,active (partial+cons_cv),0.3535353535353536
219,sample everything,0.31313131313131315
220,active (partial),0.38383838383838387
221,active (shifted),0.3434343434343435
222,active (partial+cons_cv),0.3434343434343435
223,sample everything,0.36363636363636365
224,active (partial),0.38383838383838387
225,active (shifted),0.3434343434343435
226,active (partial+cons_cv),0.3434343434343435
227,sample everything,0.3434343434343435
228,active (partial),0.393939393939394
229,active (shifted),0.3535353535353536
230,active (partial+cons_cv),0.3535353535353536
231,sample everything,0.38383838383838387
232,active (partial),0.393939393939394
233,active (shifted),0.33333333333333337
234,active (partial+cons_cv),0.33333333333333337
235,sample everything,0.3434343434343435
236,active (partial),0.38383838383838387
237,active (shifted),0.3434343434343435
238,active (partial+cons_cv),0.3535353535353536
239,sample everything,0.37373737373737376
240,active (partial),0.37373737373737376
241,active (shifted),0.32323232323232326
242,active (partial+cons_cv),0.36363636363636365
243,sample everything,0.32323232323232326
244,active (partial),0.37373737373737376
245,active (shifted),0.3434343434343435
246,active (partial+cons_cv),0.36363636363636365
247,sample everything,0.36363636363636365
248,active (partial),0.37373737373737376
249,active (shifted),0.3535353535353536
250,active (partial+cons_cv),0.3535353535353536
251,sample everything,0.37373737373737376
252,active (partial),0.37373737373737376
253,active (shifted),0.3535353535353536
254,active (partial+cons_cv),0.37373737373737376
255,sample everything,0.36363636363636365
256,active (partial),0.393939393939394
257,active (shifted),0.3535353535353536
258,active (partial+cons_cv),0.3535353535353536
259,sample everything,0.38383838383838387
260,active (partial),0.37373737373737376
261,active (shifted),0.30303030303030304
262,active (partial+cons_cv),0.33333333333333337
263,sample everything,0.30303030303030304
264,active (partial),0.38383838383838387
265,active (shifted),0.3434343434343435
266,active (partial+cons_cv),0.3535353535353536
267,sample everything,0.3535353535353536
268,active (partial),0.38383838383838387
