,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.36363636363636365,501,800.0
1,active (shifted),0.29292929292929293,501,800.0
2,active (partial+q_cv),0.36363636363636365,501,800.0
3,active (partial+cons_cv),0.36363636363636365,501,800.0
4,sample everything,0.29292929292929293,501,800.0
