,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.393939393939394,91,800.0
1,active (shifted),0.3535353535353536,91,800.0
2,active (full),0.38383838383838387,91,800.0
3,oblivious (partial),0.38383838383838387,91,800.0
4,sample everything,0.4040404040404041,91,800.0
