,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.37373737373737376,109,800.0
1,active (shifted),0.3535353535353536,109,800.0
2,active (full),0.37373737373737376,109,800.0
3,oblivious (partial),0.37373737373737376,109,800.0
4,sample everything,0.393939393939394,109,800.0
