,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.38383838383838387,470,800.0
1,active (shifted),0.33333333333333337,470,800.0
2,active (full),0.37373737373737376,470,800.0
3,oblivious (partial),0.36363636363636365,470,800.0
4,sample everything,0.3434343434343435,470,800.0
