,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.4040404040404041,367,800.0
1,active (shifted),0.36363636363636365,367,800.0
2,active (full),0.38383838383838387,367,800.0
3,oblivious (partial),0.36363636363636365,367,800.0
4,sample everything,0.37373737373737376,367,800.0
