,Method,$\widehat{\beta}$
189,active (full+cocob),0.8686868686868687
190,oblivious (partial),0.8787878787878789
191,sample everything,0.8989898989898991
192,active (partial),0.8686868686868687
193,active (shifted),0.8282828282828284
194,active (full),0.8686868686868687
195,active (full+cocob),0.8686868686868687
196,oblivious (partial),0.9090909090909092
197,sample everything,0.8282828282828284
198,active (partial),0.8585858585858587
199,active (shifted),0.8787878787878789
200,active (full),0.8686868686868687
201,active (full+cocob),0.8585858585858587
202,oblivious (partial),0.888888888888889
203,sample everything,0.8989898989898991
204,active (partial),0.8787878787878789
205,active (shifted),0.888888888888889
206,active (full),0.8787878787878789
207,active (full+cocob),0.8686868686868687
208,oblivious (partial),0.9090909090909092
209,sample everything,0.8989898989898991
210,active (partial),0.8585858585858587
211,active (shifted),0.8787878787878789
212,active (full),0.8686868686868687
213,active (full+cocob),0.8484848484848485
214,oblivious (partial),0.8989898989898991
215,sample everything,0.9090909090909092
216,active (partial),0.8686868686868687
217,active (shifted),0.8787878787878789
218,active (full),0.8686868686868687
219,active (full+cocob),0.8686868686868687
220,oblivious (partial),0.9090909090909092
221,sample everything,0.8989898989898991
222,active (partial),0.8484848484848485
223,active (shifted),0.8585858585858587
224,active (full),0.8585858585858587
225,active (full+cocob),0.8484848484848485
226,oblivious (partial),0.8787878787878789
227,sample everything,0.8585858585858587
228,active (partial),0.8686868686868687
229,active (shifted),0.8686868686868687
230,active (full),0.8686868686868687
231,active (full+cocob),0.8686868686868687
232,oblivious (partial),0.8686868686868687
233,sample everything,0.888888888888889
234,active (partial),0.8686868686868687
235,active (shifted),0.888888888888889
236,active (full),0.8787878787878789
237,active (full+cocob),0.8686868686868687
238,oblivious (partial),0.8989898989898991
239,sample everything,0.8989898989898991
240,active (partial),0.8484848484848485
241,active (shifted),0.8383838383838385
242,active (full),0.8383838383838385
243,active (full+cocob),0.8383838383838385
244,oblivious (partial),0.8585858585858587
245,sample everything,0.8585858585858587
246,active (partial),0.8787878787878789
247,active (shifted),0.888888888888889
248,active (full),0.8787878787878789
249,active (full+cocob),0.8686868686868687
250,oblivious (partial),0.8989898989898991
251,sample everything,0.9090909090909092
252,active (partial),0.8686868686868687
253,active (shifted),0.888888888888889
254,active (full),0.8686868686868687
255,active (full+cocob),0.8585858585858587
256,oblivious (partial),0.8989898989898991
257,sample everything,0.9191919191919192
258,active (partial),0.8686868686868687
259,active (shifted),0.8484848484848485
260,active (full),0.8686868686868687
261,active (full+cocob),0.8686868686868687
262,oblivious (partial),0.8989898989898991
