,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.37373737373737376,169,800.0
1,active (shifted),0.33333333333333337,169,800.0
2,active (full),0.37373737373737376,169,800.0
3,oblivious (partial),0.37373737373737376,169,800.0
4,sample everything,0.3434343434343435,169,800.0
