,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.8686868686868687,262,2000.0
1,active (partial+cons_cv),0.8787878787878789,262,2000.0
2,active (shifted),0.8787878787878789,262,2000.0
3,active (full),0.8585858585858587,262,2000.0
4,oblivious (partial),0.8686868686868687,262,2000.0
5,sample everything,0.888888888888889,262,2000.0
