,Method,$\widehat{\beta}$
163,active (partial+cons_cv),0.37373737373737376
164,active (shifted),0.3434343434343435
165,active (partial+cons_cv),0.37373737373737376
166,active (shifted),0.33333333333333337
167,active (partial+cons_cv),0.393939393939394
168,active (shifted),0.3535353535353536
169,active (partial+cons_cv),0.38383838383838387
170,active (shifted),0.33333333333333337
171,active (partial+cons_cv),0.37373737373737376
172,active (shifted),0.32323232323232326
173,active (partial+cons_cv),0.38383838383838387
174,active (shifted),0.32323232323232326
175,active (partial+cons_cv),0.37373737373737376
176,active (shifted),0.33333333333333337
177,active (partial+cons_cv),0.37373737373737376
178,active (shifted),0.3535353535353536
179,active (partial+cons_cv),0.38383838383838387
180,active (shifted),0.3434343434343435
181,active (partial+cons_cv),0.393939393939394
182,active (shifted),0.3535353535353536
183,active (partial+cons_cv),0.38383838383838387
184,active (shifted),0.33333333333333337
185,active (partial+cons_cv),0.38383838383838387
186,active (shifted),0.3434343434343435
187,active (partial+cons_cv),0.38383838383838387
188,active (shifted),0.33333333333333337
189,active (partial+cons_cv),0.38383838383838387
190,active (shifted),0.3535353535353536
191,active (partial+cons_cv),0.38383838383838387
192,active (shifted),0.36363636363636365
193,active (partial+cons_cv),0.393939393939394
194,active (shifted),0.3535353535353536
195,active (partial+cons_cv),0.38383838383838387
196,active (shifted),0.33333333333333337
197,active (partial+cons_cv),0.38383838383838387
198,active (shifted),0.3434343434343435
199,active (partial+cons_cv),0.38383838383838387
200,active (shifted),0.33333333333333337
201,active (partial+cons_cv),0.37373737373737376
202,active (shifted),0.33333333333333337
203,active (partial+cons_cv),0.36363636363636365
204,active (shifted),0.3434343434343435
205,active (partial+cons_cv),0.38383838383838387
206,active (shifted),0.32323232323232326
207,active (partial+cons_cv),0.37373737373737376
208,active (shifted),0.3434343434343435
209,active (partial+cons_cv),0.37373737373737376
210,active (shifted),0.33333333333333337
211,active (partial+cons_cv),0.37373737373737376
212,active (shifted),0.3434343434343435
213,active (partial+cons_cv),0.37373737373737376
214,active (shifted),0.3434343434343435
215,active (partial+cons_cv),0.37373737373737376
216,active (shifted),0.36363636363636365
217,active (partial+cons_cv),0.38383838383838387
218,active (shifted),0.3535353535353536
219,active (partial+cons_cv),0.38383838383838387
220,active (shifted),0.3535353535353536
221,active (partial+cons_cv),0.38383838383838387
222,active (shifted),0.3434343434343435
223,active (partial+cons_cv),0.37373737373737376
224,active (shifted),0.3434343434343435
225,active (partial+cons_cv),0.38383838383838387
226,active (shifted),0.33333333333333337
227,active (partial+cons_cv),0.38383838383838387
228,active (shifted),0.3535353535353536
229,active (partial+cons_cv),0.38383838383838387
230,active (shifted),0.3434343434343435
231,active (partial+cons_cv),0.393939393939394
232,active (shifted),0.36363636363636365
233,active (partial+cons_cv),0.393939393939394
234,active (shifted),0.33333333333333337
235,active (partial+cons_cv),0.38383838383838387
236,active (shifted),0.33333333333333337
237,active (partial+cons_cv),0.38383838383838387
238,active (shifted),0.3535353535353536
239,active (partial+cons_cv),0.38383838383838387
240,active (shifted),0.33333333333333337
241,active (partial+cons_cv),0.38383838383838387
242,active (shifted),0.32323232323232326
243,active (partial+cons_cv),0.37373737373737376
244,active (shifted),0.3434343434343435
245,active (partial+cons_cv),0.38383838383838387
246,active (shifted),0.3434343434343435
247,active (partial+cons_cv),0.393939393939394
248,active (shifted),0.3535353535353536
249,active (partial+cons_cv),0.38383838383838387
250,active (shifted),0.33333333333333337
251,active (partial+cons_cv),0.37373737373737376
252,active (shifted),0.33333333333333337
253,active (partial+cons_cv),0.38383838383838387
254,active (shifted),0.3434343434343435
255,active (partial+cons_cv),0.38383838383838387
256,active (shifted),0.33333333333333337
257,active (partial+cons_cv),0.38383838383838387
258,active (shifted),0.3535353535353536
259,active (partial+cons_cv),0.393939393939394
260,active (shifted),0.3535353535353536
261,active (partial+cons_cv),0.38383838383838387
262,active (shifted),0.33333333333333337
263,active (partial+cons_cv),0.393939393939394
264,active (shifted),0.3535353535353536
265,active (partial+cons_cv),0.38383838383838387
266,active (shifted),0.3434343434343435
267,active (partial+cons_cv),0.37373737373737376
268,active (shifted),0.3434343434343435
269,active (partial+cons_cv),0.38383838383838387
270,active (shifted),0.3535353535353536
271,active (partial+cons_cv),0.393939393939394
272,active (shifted),0.3535353535353536
273,active (partial+cons_cv),0.38383838383838387
274,active (shifted),0.3535353535353536
275,active (partial+cons_cv),0.393939393939394
276,active (shifted),0.3434343434343435
277,active (partial+cons_cv),0.37373737373737376
