,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.393939393939394,286,800.0
1,active (shifted),0.36363636363636365,286,800.0
2,active (partial+q_cv),0.393939393939394,286,800.0
3,active (partial+sep_cv),0.4040404040404041,286,800.0
4,sample everything,0.393939393939394,286,800.0
