,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.4040404040404041,311,800.0
1,active (shifted),0.36363636363636365,311,800.0
2,active (partial+q_cv),0.37373737373737376,311,800.0
3,active (partial+sep_cv),0.393939393939394,311,800.0
4,sample everything,0.4040404040404041,311,800.0
