,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.36363636363636365,589,800.0
1,active (shifted),0.32323232323232326,589,800.0
2,active (partial+q_cv),0.36363636363636365,589,800.0
3,active (partial+sep_cv),0.36363636363636365,589,800.0
4,sample everything,0.3434343434343435,589,800.0
