,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.37373737373737376,386,800.0
1,active (shifted),0.33333333333333337,386,800.0
2,active (partial+cons_cv),0.3535353535353536,386,800.0
3,sample everything,0.33333333333333337,386,800.0
