,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.38383838383838387,311,800.0
1,active (shifted),0.30303030303030304,311,800.0
2,active (partial+cons_cv),0.30303030303030304,311,800.0
3,sample everything,0.30303030303030304,311,800.0
