,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.38383838383838387,485,800.0
1,active (shifted),0.3434343434343435,485,800.0
2,active (partial+cons_cv),0.36363636363636365,485,800.0
3,sample everything,0.36363636363636365,485,800.0
