,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.36363636363636365,315,800.0
1,active (shifted),0.31313131313131315,315,800.0
2,active (partial+cons_cv),0.3535353535353536,315,800.0
3,sample everything,0.3434343434343435,315,800.0
