,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.4646464646464647,483,800.0
1,active (shifted),0.38383838383838387,483,800.0
2,active (partial+q_cv),0.4747474747474748,483,800.0
3,active (partial+cons_cv),0.4141414141414142,483,800.0
4,sample everything,0.4040404040404041,483,800.0
