,Method,$\widehat{\beta}$,seed,label_ct
0,active (partial),0.4747474747474748,36,800.0
1,active (shifted),0.36363636363636365,36,800.0
2,active (partial+q_cv),0.4646464646464647,36,800.0
3,active (partial+cons_cv),0.36363636363636365,36,800.0
4,sample everything,0.38383838383838387,36,800.0
