,Method,$\widehat{\beta}$
192,active (full),0.37373737373737376
193,oblivious (partial),0.37373737373737376
194,sample everything,0.3535353535353536
195,active (partial),0.37373737373737376
196,active (shifted),0.3434343434343435
197,active (full),0.37373737373737376
198,oblivious (partial),0.36363636363636365
199,sample everything,0.3434343434343435
200,active (partial),0.37373737373737376
201,active (shifted),0.33333333333333337
202,active (full),0.36363636363636365
203,oblivious (partial),0.36363636363636365
204,sample everything,0.33333333333333337
205,active (partial),0.38383838383838387
206,active (shifted),0.32323232323232326
207,active (full),0.37373737373737376
208,oblivious (partial),0.37373737373737376
209,sample everything,0.32323232323232326
210,active (partial),0.38383838383838387
211,active (shifted),0.3434343434343435
212,active (full),0.37373737373737376
213,oblivious (partial),0.37373737373737376
214,sample everything,0.36363636363636365
215,active (partial),0.37373737373737376
216,active (shifted),0.3434343434343435
217,active (full),0.36363636363636365
218,oblivious (partial),0.36363636363636365
219,sample everything,0.37373737373737376
220,active (partial),0.38383838383838387
221,active (shifted),0.3535353535353536
222,active (full),0.37373737373737376
223,oblivious (partial),0.36363636363636365
224,sample everything,0.38383838383838387
225,active (partial),0.38383838383838387
226,active (shifted),0.3535353535353536
227,active (full),0.37373737373737376
228,oblivious (partial),0.36363636363636365
229,sample everything,0.36363636363636365
230,active (partial),0.38383838383838387
231,active (shifted),0.3535353535353536
232,active (full),0.37373737373737376
233,oblivious (partial),0.37373737373737376
234,sample everything,0.36363636363636365
235,active (partial),0.38383838383838387
236,active (shifted),0.3434343434343435
237,active (full),0.37373737373737376
238,oblivious (partial),0.37373737373737376
239,sample everything,0.36363636363636365
240,active (partial),0.38383838383838387
241,active (shifted),0.36363636363636365
242,active (full),0.38383838383838387
243,oblivious (partial),0.37373737373737376
244,sample everything,0.393939393939394
245,active (partial),0.393939393939394
246,active (shifted),0.3434343434343435
247,active (full),0.38383838383838387
248,oblivious (partial),0.37373737373737376
249,sample everything,0.3535353535353536
250,active (partial),0.38383838383838387
251,active (shifted),0.30303030303030304
252,active (full),0.37373737373737376
253,oblivious (partial),0.37373737373737376
254,sample everything,0.30303030303030304
255,active (partial),0.38383838383838387
256,active (shifted),0.3434343434343435
257,active (full),0.38383838383838387
258,oblivious (partial),0.36363636363636365
259,sample everything,0.3434343434343435
260,active (partial),0.37373737373737376
261,active (shifted),0.3434343434343435
262,active (full),0.36363636363636365
263,oblivious (partial),0.36363636363636365
264,sample everything,0.3535353535353536
265,active (partial),0.38383838383838387
266,active (shifted),0.3535353535353536
267,active (full),0.37373737373737376
268,oblivious (partial),0.37373737373737376
269,sample everything,0.3535353535353536
270,active (partial),0.37373737373737376
271,active (shifted),0.33333333333333337
272,active (full),0.36363636363636365
273,oblivious (partial),0.36363636363636365
274,sample everything,0.37373737373737376
275,active (partial),0.38383838383838387
276,active (shifted),0.3535353535353536
277,active (full),0.38383838383838387
278,oblivious (partial),0.36363636363636365
279,sample everything,0.36363636363636365
280,active (partial),0.38383838383838387
281,active (shifted),0.36363636363636365
282,active (full),0.38383838383838387
283,oblivious (partial),0.37373737373737376
284,sample everything,0.37373737373737376
285,active (partial),0.37373737373737376
286,active (shifted),0.33333333333333337
287,active (full),0.36363636363636365
288,oblivious (partial),0.36363636363636365
289,sample everything,0.36363636363636365
290,active (partial),0.38383838383838387
291,active (shifted),0.25252525252525254
292,active (full),0.38383838383838387
293,oblivious (partial),0.37373737373737376
294,sample everything,0.25252525252525254
295,active (partial),0.37373737373737376
296,active (shifted),0.32323232323232326
297,active (full),0.37373737373737376
298,oblivious (partial),0.37373737373737376
299,sample everything,0.33333333333333337
300,active (partial),0.38383838383838387
301,active (shifted),0.36363636363636365
302,active (full),0.393939393939394
303,oblivious (partial),0.37373737373737376
304,sample everything,0.36363636363636365
305,active (partial),0.38383838383838387
306,active (shifted),0.3434343434343435
