,Method,$\widehat{\beta}$
414,sample everything,0.9090909090909092
415,active (partial),0.8686868686868687
416,active (shifted),0.8787878787878789
417,active (full),0.8686868686868687
418,oblivious (partial),0.8989898989898991
419,sample everything,0.9090909090909092
420,active (partial),0.8787878787878789
421,active (shifted),0.8787878787878789
422,active (full),0.8787878787878789
423,oblivious (partial),0.888888888888889
424,sample everything,0.888888888888889
425,active (partial),0.8686868686868687
426,active (shifted),0.8686868686868687
427,active (full),0.8686868686868687
428,oblivious (partial),0.8787878787878789
429,sample everything,0.8787878787878789
430,active (partial),0.8686868686868687
431,active (shifted),0.8686868686868687
432,active (full),0.8585858585858587
433,oblivious (partial),0.888888888888889
434,sample everything,0.888888888888889
435,active (partial),0.8585858585858587
436,active (shifted),0.8686868686868687
437,active (full),0.8585858585858587
438,oblivious (partial),0.8686868686868687
439,sample everything,0.888888888888889
440,active (partial),0.8787878787878789
441,active (shifted),0.8686868686868687
442,active (full),0.8787878787878789
443,oblivious (partial),0.888888888888889
444,sample everything,0.8686868686868687
445,active (partial),0.8686868686868687
446,active (shifted),0.8787878787878789
447,active (full),0.8585858585858587
448,oblivious (partial),0.8787878787878789
449,sample everything,0.888888888888889
450,active (partial),0.8787878787878789
451,active (shifted),0.8585858585858587
452,active (full),0.8787878787878789
453,oblivious (partial),0.888888888888889
454,sample everything,0.8585858585858587
455,active (partial),0.8787878787878789
456,active (shifted),0.8787878787878789
457,active (full),0.8686868686868687
458,oblivious (partial),0.8989898989898991
459,sample everything,0.8787878787878789
460,active (partial),0.8585858585858587
461,active (shifted),0.8787878787878789
462,active (full),0.8585858585858587
463,oblivious (partial),0.8989898989898991
464,sample everything,0.9090909090909092
465,active (partial),0.8585858585858587
466,active (shifted),0.8686868686868687
467,active (full),0.8585858585858587
468,oblivious (partial),0.8787878787878789
469,sample everything,0.8787878787878789
470,active (partial),0.8787878787878789
471,active (shifted),0.8787878787878789
472,active (full),0.8787878787878789
473,oblivious (partial),0.8989898989898991
474,sample everything,0.8989898989898991
475,active (partial),0.8787878787878789
476,active (shifted),0.8686868686868687
477,active (full),0.8787878787878789
478,oblivious (partial),0.8989898989898991
479,sample everything,0.8686868686868687
480,active (partial),0.8585858585858587
481,active (shifted),0.696969696969697
482,active (full),0.8585858585858587
483,oblivious (partial),0.8686868686868687
484,sample everything,0.696969696969697
485,active (partial),0.8686868686868687
486,active (shifted),0.8585858585858587
487,active (full),0.8686868686868687
488,oblivious (partial),0.8686868686868687
489,sample everything,0.8585858585858587
490,active (partial),0.8686868686868687
491,active (shifted),0.8787878787878789
492,active (full),0.8686868686868687
493,oblivious (partial),0.8989898989898991
494,sample everything,0.8787878787878789
495,active (partial),0.8484848484848485
496,active (shifted),0.8585858585858587
497,active (full),0.8383838383838385
498,oblivious (partial),0.8787878787878789
499,sample everything,0.888888888888889
500,active (partial),0.8686868686868687
501,active (shifted),0.8686868686868687
