,Method,$\widehat{\beta}$
0,oblivious (partial),0.8585858585858587
1,oblivious (partial),0.8585858585858587
2,oblivious (partial),0.8787878787878789
3,oblivious (partial),0.8787878787878789
4,oblivious (partial),0.8686868686868687
5,oblivious (partial),0.888888888888889
6,oblivious (partial),0.8686868686868687
7,oblivious (partial),0.8585858585858587
8,oblivious (partial),0.8787878787878789
9,oblivious (partial),0.8787878787878789
10,oblivious (partial),0.8989898989898991
11,oblivious (partial),0.8686868686868687
12,oblivious (partial),0.8686868686868687
13,oblivious (partial),0.8484848484848485
14,oblivious (partial),0.8585858585858587
15,oblivious (partial),0.8686868686868687
16,oblivious (partial),0.8282828282828284
17,oblivious (partial),0.8787878787878789
18,oblivious (partial),0.8787878787878789
19,oblivious (partial),0.8282828282828284
20,oblivious (partial),0.888888888888889
21,oblivious (partial),0.8989898989898991
22,oblivious (partial),0.8787878787878789
23,oblivious (partial),0.8484848484848485
24,oblivious (partial),0.8686868686868687
25,oblivious (partial),0.8686868686868687
26,oblivious (partial),0.8383838383838385
27,oblivious (partial),0.8484848484848485
28,oblivious (partial),0.8787878787878789
29,oblivious (partial),0.8787878787878789
30,oblivious (partial),0.8787878787878789
31,oblivious (partial),0.8686868686868687
32,oblivious (partial),0.8989898989898991
33,oblivious (partial),0.8484848484848485
34,oblivious (partial),0.8787878787878789
35,oblivious (partial),0.8686868686868687
36,oblivious (partial),0.8686868686868687
37,oblivious (partial),0.8484848484848485
38,oblivious (partial),0.8282828282828284
39,oblivious (partial),0.8787878787878789
40,oblivious (partial),0.8787878787878789
41,oblivious (partial),0.8686868686868687
42,oblivious (partial),0.8686868686868687
43,oblivious (partial),0.8585858585858587
44,oblivious (partial),0.8787878787878789
45,oblivious (partial),0.8484848484848485
46,oblivious (partial),0.8686868686868687
47,oblivious (partial),0.8686868686868687
48,oblivious (partial),0.8484848484848485
49,oblivious (partial),0.8686868686868687
50,oblivious (partial),0.8585858585858587
51,oblivious (partial),0.8686868686868687
52,oblivious (partial),0.8989898989898991
53,oblivious (partial),0.8686868686868687
54,oblivious (partial),0.8787878787878789
55,oblivious (partial),0.8686868686868687
56,oblivious (partial),0.8484848484848485
57,oblivious (partial),0.8787878787878789
58,oblivious (partial),0.8787878787878789
59,oblivious (partial),0.8686868686868687
60,oblivious (partial),0.888888888888889
61,oblivious (partial),0.8787878787878789
62,oblivious (partial),0.8787878787878789
63,oblivious (partial),0.8787878787878789
64,oblivious (partial),0.8585858585858587
65,oblivious (partial),0.8787878787878789
66,oblivious (partial),0.888888888888889
67,oblivious (partial),0.8686868686868687
68,oblivious (partial),0.8787878787878789
69,oblivious (partial),0.888888888888889
70,oblivious (partial),0.8585858585858587
71,oblivious (partial),0.888888888888889
72,oblivious (partial),0.8484848484848485
73,oblivious (partial),0.8686868686868687
74,oblivious (partial),0.8686868686868687
75,oblivious (partial),0.8787878787878789
76,oblivious (partial),0.8787878787878789
77,oblivious (partial),0.8686868686868687
78,oblivious (partial),0.8787878787878789
79,oblivious (partial),0.8585858585858587
80,oblivious (partial),0.888888888888889
81,oblivious (partial),0.8383838383838385
82,oblivious (partial),0.8585858585858587
83,oblivious (partial),0.8787878787878789
84,oblivious (partial),0.8585858585858587
85,oblivious (partial),0.8484848484848485
