,Method,$\widehat{\beta}$
317,active (full),0.7676767676767677
318,oblivious (partial),0.8080808080808082
319,sample everything,0.8080808080808082
320,active (partial),0.7777777777777778
321,active (shifted),0.7676767676767677
322,active (full),0.7777777777777778
323,oblivious (partial),0.787878787878788
324,sample everything,0.787878787878788
325,active (partial),0.787878787878788
326,active (shifted),0.787878787878788
327,active (full),0.7777777777777778
328,oblivious (partial),0.787878787878788
329,sample everything,0.8181818181818182
330,active (partial),0.7777777777777778
331,active (shifted),0.6666666666666667
332,active (full),0.7777777777777778
333,oblivious (partial),0.8080808080808082
334,sample everything,0.6666666666666667
335,active (partial),0.797979797979798
336,active (shifted),0.8080808080808082
337,active (full),0.797979797979798
338,oblivious (partial),0.8282828282828284
339,sample everything,0.8282828282828284
340,active (partial),0.7777777777777778
341,active (shifted),0.7575757575757577
342,active (full),0.7777777777777778
343,oblivious (partial),0.797979797979798
344,sample everything,0.7575757575757577
345,active (partial),0.797979797979798
346,active (shifted),0.787878787878788
347,active (full),0.787878787878788
348,oblivious (partial),0.8080808080808082
349,sample everything,0.787878787878788
350,active (partial),0.787878787878788
351,active (shifted),0.787878787878788
352,active (full),0.787878787878788
353,oblivious (partial),0.797979797979798
354,sample everything,0.8181818181818182
355,active (partial),0.7777777777777778
356,active (shifted),0.7676767676767677
357,active (full),0.7676767676767677
358,oblivious (partial),0.787878787878788
359,sample everything,0.7676767676767677
360,active (partial),0.787878787878788
361,active (shifted),0.7777777777777778
362,active (full),0.787878787878788
363,oblivious (partial),0.797979797979798
364,sample everything,0.7777777777777778
365,active (partial),0.7777777777777778
366,active (shifted),0.8080808080808082
367,active (full),0.7777777777777778
368,oblivious (partial),0.8181818181818182
369,sample everything,0.8383838383838385
370,active (partial),0.787878787878788
371,active (shifted),0.8080808080808082
372,active (full),0.787878787878788
373,oblivious (partial),0.8181818181818182
374,sample everything,0.8383838383838385
375,active (partial),0.787878787878788
376,active (shifted),0.787878787878788
377,active (full),0.787878787878788
378,oblivious (partial),0.787878787878788
379,sample everything,0.8282828282828284
380,active (partial),0.787878787878788
381,active (shifted),0.797979797979798
382,active (full),0.7777777777777778
383,oblivious (partial),0.8080808080808082
384,sample everything,0.8181818181818182
385,active (partial),0.7777777777777778
386,active (shifted),0.7575757575757577
387,active (full),0.7777777777777778
388,oblivious (partial),0.787878787878788
389,sample everything,0.7575757575757577
390,active (partial),0.7777777777777778
391,active (shifted),0.7777777777777778
392,active (full),0.7777777777777778
393,oblivious (partial),0.797979797979798
394,sample everything,0.787878787878788
395,active (partial),0.7676767676767677
396,active (shifted),0.787878787878788
397,active (full),0.7676767676767677
398,oblivious (partial),0.787878787878788
399,sample everything,0.8181818181818182
400,active (partial),0.7676767676767677
401,active (shifted),0.787878787878788
402,active (full),0.7676767676767677
403,oblivious (partial),0.8080808080808082
404,sample everything,0.8181818181818182
405,active (partial),0.7676767676767677
406,active (shifted),0.7777777777777778
407,active (full),0.7676767676767677
408,oblivious (partial),0.787878787878788
409,sample everything,0.7777777777777778
410,active (partial),0.787878787878788
411,active (shifted),0.787878787878788
412,active (full),0.7777777777777778
413,oblivious (partial),0.8282828282828284
414,sample everything,0.8383838383838385
415,active (partial),0.7777777777777778
416,active (shifted),0.787878787878788
417,active (full),0.7777777777777778
418,oblivious (partial),0.8080808080808082
419,sample everything,0.8282828282828284
420,active (partial),0.787878787878788
421,active (shifted),0.787878787878788
422,active (full),0.787878787878788
423,oblivious (partial),0.797979797979798
